scan_id,frame_index,sequence_id,scan_chunk,environment_type,object_count_total,object_count_human,object_count_forklift,object_count_pallet,object_count_vehicle_platform,nearest_object_distance_m,nearest_human_distance_m,average_obstacle_distance_m,obstacle_density,left_clearance_m,right_clearance_m,front_clearance_m,free_space_ratio,clutter_score,occlusion_proxy,bbox_volume_mean,bbox_volume_max,object_speed_proxy,path_blockage_score,congestion_score,future_window_observed_frames,future_min_nearest_object_distance_m,future_min_front_clearance_m,future_max_path_blockage_score,future_max_congestion_score,future_max_object_count_forklift,unsafe_clearance_label,congestion_risk_label,obstacle_proximity_risk,future_outcome_severity_score,risk_level,risk_label,split
000102,102,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.5846,25.0,6.81,0.1562,1.4071,1.7769,2.4677,0.6562,0.2591,0.0,1.2681,2.0067,0.1337,0.2355,0.3486,10,6.3606,2.5251,0.2317,0.3484,0.0,1,0,0.0,0.3106,0,0,train
000103,103,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.5689,25.0,6.7957,0.1562,1.4911,1.7961,2.534,0.6667,0.2603,0.0,1.2681,2.0067,0.0717,0.2311,0.3439,10,6.319,2.5251,0.2317,0.3484,0.0,1,0,0.0,0.3106,0,0,train
000104,104,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.5393,25.0,6.7692,0.1562,1.5555,1.7954,2.5545,0.6562,0.2682,0.0,1.2681,2.0067,0.1515,0.2297,0.3467,10,6.3004,2.5251,0.2317,0.3484,0.0,1,0,0.0,0.3106,0,0,train
000105,105,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.5237,25.0,6.7555,0.1562,1.5729,1.7993,2.5251,0.6562,0.2705,0.0,1.2681,2.0067,0.0766,0.2317,0.3484,10,6.2545,3.1078,0.1928,0.332,0.0,0,0,0.0,0.022,0,0,train
000106,106,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.5096,25.0,6.7429,0.1562,1.6281,1.7686,3.1138,0.6667,0.2747,0.0,1.2681,2.0067,0.0835,0.1924,0.3217,10,6.1834,3.1078,0.1928,0.3361,0.0,0,0,0.0,0.0261,0,0,train
000107,107,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.4931,25.0,6.7281,0.1562,1.6596,1.7727,3.1078,0.6771,0.2816,0.0,1.2681,2.0067,0.084,0.1928,0.3212,10,6.1626,3.1138,0.1924,0.3361,0.0,0,0,0.0,0.0261,0,0,train
000108,108,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.4609,25.0,6.6987,0.1562,1.7394,1.8276,3.1406,0.6667,0.2909,0.0,1.2681,2.0067,0.1765,0.1906,0.3238,10,6.1232,3.1138,0.1924,0.3402,0.0,0,0,0.0,0.0302,0,0,train
000109,109,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.4289,25.0,6.6699,0.1562,1.7968,1.7846,3.1234,0.6771,0.3017,0.0,1.2681,2.0067,0.1793,0.1918,0.3246,10,6.1028,3.1138,0.1924,0.3424,0.0,0,0,0.0,0.0324,0,0,train
000110,110,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.3937,25.0,6.6377,0.1562,1.8835,1.8169,3.1358,0.6771,0.3162,0.0,1.2681,2.0067,0.1846,0.1909,0.3269,10,6.0834,3.1122,0.1925,0.3428,0.0,0,0,0.0,0.0328,0,0,train
000111,111,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.3767,25.0,6.622,0.1562,1.9016,1.8134,3.1314,0.6771,0.3171,0.0,1.2681,2.0067,0.093,0.1912,0.3273,10,6.046,3.1016,0.1932,0.3456,0.0,0,0,0.0,0.0356,0,0,train
000112,112,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.3606,25.0,6.6072,0.1562,1.9403,1.8341,3.1191,0.6771,0.3188,0.0,1.2681,2.0067,0.096,0.1921,0.3282,10,6.03,3.1016,0.1932,0.3508,0.0,0,0,0.0,0.0408,0,0,train
000113,113,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.319,25.0,6.5675,0.1562,1.99,1.8227,3.1138,0.6771,0.3368,0.0,1.2681,2.0067,0.2007,0.1924,0.332,10,6.0148,3.1016,0.1932,0.3508,0.0,0,0,0.0,0.0408,0,0,train
000114,114,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.3004,25.0,6.5503,0.1562,1.9685,1.8149,3.134,0.6979,0.3474,0.0,1.2681,2.0067,0.0969,0.1911,0.3291,10,5.9832,3.1003,0.3433,0.3712,0.0,0,0,0.0,0.1639,0,0,train
000115,115,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.2545,25.0,6.5076,0.1562,1.9749,1.8373,3.1475,0.6875,0.3464,0.0,1.2681,2.0067,0.2036,0.1902,0.3304,10,5.9658,3.0974,0.3435,0.3744,0.0,0,0,0.0,0.1673,0,0,train
000116,116,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.1834,25.0,6.4408,0.1562,1.9763,1.8039,3.1253,0.6667,0.3494,0.0,1.2681,2.0067,0.3705,0.1916,0.3361,10,5.9354,3.0879,0.3441,0.3791,0.0,0,0,0.0,0.1725,0,0,train
000117,117,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.1626,25.0,6.4207,0.1562,1.9851,1.7919,3.1213,0.6771,0.3565,0.0,1.2681,2.0067,0.0973,0.1919,0.3356,10,5.9176,3.0834,0.3444,0.3797,0.0,0,0,0.0,0.1734,0,0,train
000118,118,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.1232,25.0,6.383,0.1562,1.9526,1.7973,3.1221,0.6667,0.3691,0.0,1.2681,2.0067,0.1866,0.1919,0.3402,10,5.8988,3.0834,0.3444,0.3809,0.0,0,1,0.0,0.1746,0,0,train
000119,119,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.1028,25.0,6.3639,0.1562,1.9363,1.7888,3.1178,0.6562,0.3687,0.0,1.2681,2.0067,0.0895,0.1921,0.3424,10,5.8608,3.0834,0.3444,0.3825,0.0,0,1,0.0,0.1762,0,0,train
000120,120,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.0834,25.0,6.3454,0.1562,1.9349,1.7882,3.1122,0.6562,0.3696,0.0,1.2681,2.0067,0.0922,0.1925,0.3428,10,5.8434,3.0811,0.3446,0.3833,0.0,0,1,0.0,0.1771,0,0,train
000121,121,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.046,25.0,6.3095,0.1562,1.9219,1.7803,3.1016,0.6458,0.3708,0.0,1.2681,2.0067,0.1866,0.1932,0.3456,10,5.8019,3.0811,0.3446,0.4173,0.0,0,1,0.0,0.2111,0,0,train
000122,122,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.03,25.0,6.2943,0.1562,1.8976,1.7752,3.1036,0.625,0.3765,0.0,1.2681,2.0067,0.0894,0.1931,0.3508,10,5.7867,3.0811,0.4932,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000123,123,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,6.0148,25.0,6.2796,0.1562,1.8971,1.7731,3.1147,0.6354,0.378,0.0,1.2681,2.0067,0.0895,0.1924,0.3485,10,5.7504,3.0811,0.4937,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000124,124,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.9832,25.0,6.2495,0.1562,1.9032,1.7566,3.1003,0.6354,0.3754,0.0,1.2681,2.0067,0.1744,0.3433,0.3712,10,5.7294,3.0811,0.4943,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000125,125,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.9658,25.0,6.2328,0.1562,1.9532,1.7594,3.0974,0.625,0.3808,0.0,1.2681,2.0067,0.0864,0.3435,0.3744,10,5.7101,3.0796,0.4947,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000126,126,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.9354,25.0,6.2029,0.1562,1.901,1.7516,3.0879,0.6042,0.3813,0.0,1.2681,2.0067,0.167,0.3441,0.3791,10,5.6714,3.0796,0.4947,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000127,127,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.9176,25.0,6.1859,0.1562,1.8563,1.7344,3.0834,0.6042,0.3834,0.0,1.2681,2.0067,0.0832,0.3444,0.3797,10,5.6525,3.0796,0.4947,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000128,128,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.8988,25.0,6.1672,0.1562,1.8943,1.7529,3.1037,0.5938,0.3832,0.0,1.2681,2.0067,0.0793,0.3431,0.3809,10,5.6323,3.0796,0.4947,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000129,129,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.8608,25.0,6.1301,0.1562,1.888,1.761,3.0943,0.5938,0.389,0.0,1.2681,2.0067,0.1482,0.3437,0.3825,10,5.5939,3.0796,0.4947,0.4404,0.0,1,1,0.0,0.3304,0,0,train
000130,130,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.8434,25.0,6.1132,0.1562,1.8718,1.771,3.0811,0.5938,0.3903,0.0,1.2681,2.0067,0.0665,0.3446,0.3833,10,5.5741,3.0796,0.4947,0.443,0.0,1,1,0.0,0.333,0,0,train
000131,131,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,4,0,0,3,1,5.8019,25.0,6.7146,0.2083,1.8604,1.7561,3.0913,0.5938,0.4375,0.0,1.9726,4.0862,0.128,0.3439,0.4173,10,5.5536,3.0796,0.4947,0.443,0.0,1,1,0.0,0.333,0,0,train
000132,132,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,4,0,0,3,1,5.7867,25.0,6.6995,0.2083,1.8636,1.7511,3.1013,0.5833,0.4325,0.0,1.9726,4.0862,0.0674,0.4932,0.4404,10,5.5142,3.0796,0.4947,0.443,0.0,1,1,0.0,0.333,0,0,train
000133,133,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.7504,25.0,6.0219,0.1562,1.8959,1.7464,3.0942,0.5833,0.3955,0.0,1.2681,2.0067,0.1111,0.4937,0.4083,10,5.4943,3.0796,0.4947,0.443,0.0,1,1,0.0022,0.3337,0,0,train
000134,134,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.7294,25.0,6.001,0.1562,1.9026,1.7445,3.0855,0.5833,0.3995,0.0,1.2681,2.0067,0.0536,0.4943,0.4095,10,5.4723,3.0679,0.4955,0.4465,0.0,1,1,0.0107,0.3397,0,0,train
000135,135,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.7101,25.0,5.9819,0.1562,1.8954,1.7721,3.0796,0.5729,0.4031,0.0,1.2681,2.0067,0.0494,0.4947,0.4126,10,5.4296,3.0679,0.4955,0.4465,0.0,1,1,0.0271,0.3446,0,0,train
000136,136,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.6714,25.0,5.9434,0.1562,1.8864,1.7338,3.0933,0.5833,0.402,0.0,1.2681,2.0067,0.0969,0.4938,0.4097,10,5.4078,3.0579,0.4961,0.4465,0.0,1,1,0.0355,0.3471,0,0,train
000137,137,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.6525,25.0,5.9244,0.1562,1.9188,1.7545,3.0815,0.5833,0.4014,0.0,1.2681,2.0067,0.0467,0.4946,0.4101,10,5.365,3.0579,0.645,0.4465,0.0,1,1,0.0519,0.3521,0,0,train
000138,138,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.6323,25.0,5.9042,0.1562,1.9188,1.7539,3.0949,0.5833,0.4051,0.0,1.2681,2.0067,0.0452,0.4937,0.4102,10,5.3449,3.0579,0.645,0.4465,0.0,1,1,0.0597,0.3544,0,0,train
000139,139,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,3,0,0,3,0,5.5939,25.0,5.8662,0.1562,1.8724,1.7784,3.1053,0.5729,0.4042,0.0,1.2681,2.0067,0.0758,0.493,0.4117,10,5.3231,3.0579,0.645,0.4465,0.0,1,1,0.068,0.3569,0,0,train
000140,140,warehouse_main,warehouse_main_chunk_0002,warehouse_aisle,4,0,0,3,1,5.5741,25.0,6.4885,0.2083,1.8724,1.7446,3.0952,0.5833,0.4438,0.0,1.9726,4.0862,0.038,0.4937,0.443,9,5.3231,3.0579,0.645,0.4465,0.0,1,1,0.068,0.3569,0,0,train
000150,150,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.2795,25.0,5.5479,0.1562,1.8844,1.7796,3.0957,0.5833,0.399,0.0,1.2681,2.0067,0.0,0.6436,0.4315,10,5.0196,3.0971,0.6435,0.4384,0.0,1,1,0.1848,0.3838,0,0,val
000151,151,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.2573,25.0,5.5252,0.1562,1.8865,1.7871,3.0971,0.5729,0.3968,0.0,1.2681,2.0067,0.0249,0.6435,0.4331,10,4.9975,3.1029,0.6431,0.4384,0.0,1,1,0.1933,0.3864,0,0,val
000152,152,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.2316,25.0,5.4991,0.1562,1.8802,1.7643,3.1029,0.5729,0.3995,0.0,1.2681,2.0067,0.0279,0.6431,0.4334,10,4.9769,3.107,0.6429,0.4384,0.0,1,1,0.2012,0.3888,0,0,val
000153,153,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.2093,25.0,5.476,0.1562,1.9094,1.7957,3.1229,0.5833,0.3995,0.0,1.2681,2.0067,0.0266,0.6418,0.4304,10,4.9284,3.107,0.6429,0.4384,0.0,1,1,0.2198,0.3944,0,0,val
000154,154,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.1874,25.0,5.4536,0.1562,1.9031,1.7909,3.1219,0.5938,0.4018,0.0,1.2681,2.0067,0.0243,0.6419,0.4288,10,4.906,3.107,0.6429,0.4384,0.0,1,1,0.2285,0.3969,0,0,val
000155,155,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.1625,25.0,5.4285,0.1562,1.8964,1.8016,3.1153,0.5729,0.4062,0.0,1.2681,2.0067,0.026,0.6423,0.4342,10,4.8808,3.107,0.6429,0.4404,0.0,1,1,0.2382,0.4018,1,1,val
000156,156,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.1399,25.0,5.4051,0.1562,1.8881,1.8062,3.107,0.5729,0.4083,0.0,1.2681,2.0067,0.0257,0.6429,0.4349,10,4.8562,3.1205,0.642,0.4425,0.0,1,1,0.2476,0.4068,1,1,val
000157,157,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.1161,25.0,5.3806,0.1562,1.9219,1.7818,3.1316,0.5833,0.4138,0.0,1.2681,2.0067,0.0268,0.6412,0.4329,10,4.8341,3.1205,0.642,0.4425,0.0,1,1,0.2561,0.4093,1,1,val
000158,158,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.0671,25.0,5.33,0.1562,1.9177,1.8067,3.1205,0.5625,0.4181,0.0,1.2681,2.0067,0.0526,0.642,0.4384,10,4.8094,3.1229,0.6418,0.4425,0.0,1,1,0.2656,0.4122,1,1,val
000159,159,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.0476,25.0,5.3089,0.1562,2.0035,1.8016,3.1254,0.5729,0.4168,0.0,1.2681,2.0067,0.0234,0.6416,0.4358,10,4.7897,3.1229,0.6418,0.4425,0.0,1,1,0.2732,0.4145,1,1,val
000160,160,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,5.0196,25.0,5.2805,0.1562,1.9627,1.8152,3.1279,0.5833,0.4216,0.0,1.2681,2.0067,0.0287,0.6415,0.4346,10,4.7668,3.1229,0.6418,0.4706,0.0,1,1,0.282,0.4346,1,1,val
000161,161,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.9975,25.0,5.2581,0.1562,1.9392,1.8242,3.1393,0.5729,0.4207,0.0,1.2681,2.0067,0.0249,0.6407,0.436,10,4.7426,3.1229,0.6418,0.4706,0.0,1,1,0.2913,0.4374,1,1,val
000162,162,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.9769,25.0,5.2366,0.1562,1.9684,1.8347,3.1438,0.5625,0.4207,0.0,1.2681,2.0067,0.0217,0.6404,0.4379,10,4.7185,3.1229,0.6418,0.4706,0.0,1,1,0.3006,0.4402,1,1,val
000163,163,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.9284,25.0,5.1862,0.1562,1.9664,1.8175,3.1418,0.5833,0.4174,0.0,1.2681,2.0067,0.0517,0.6405,0.4332,10,4.6941,3.1229,0.6418,0.4706,0.0,1,1,0.31,0.443,1,1,val
000164,164,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.906,25.0,5.1628,0.1562,1.9559,1.8081,3.1288,0.5833,0.4164,0.0,1.2681,2.0067,0.0267,0.6414,0.4335,10,4.6709,3.1103,0.6426,0.4711,0.0,1,1,0.3189,0.4457,1,1,val
000165,165,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.8808,25.0,5.1367,0.1562,1.9334,1.8186,3.1229,0.5521,0.4183,0.0,1.2681,2.0067,0.0301,0.6418,0.4404,10,4.6429,3.1091,0.6427,0.4711,0.0,1,1,0.3297,0.4489,1,1,val
000166,166,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.8562,25.0,5.1119,0.1562,1.937,1.8185,3.1286,0.5417,0.4196,0.0,1.2681,2.0067,0.0342,0.6414,0.4425,10,4.6179,3.1091,0.6427,0.4711,0.0,1,1,0.3393,0.4518,1,1,val
000167,167,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.8341,25.0,5.0891,0.1562,1.8969,1.86,3.1606,0.5417,0.419,0.0,1.2681,2.0067,0.0291,0.6393,0.441,10,4.5944,3.0963,0.6436,0.4736,0.0,1,1,0.3483,0.4545,1,1,val
000168,168,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.8094,25.0,5.0635,0.1562,1.9,1.8203,3.1379,0.5521,0.4198,0.0,1.2681,2.0067,0.0347,0.6408,0.4401,10,4.5449,3.0963,0.6436,0.4736,0.0,1,1,0.3673,0.4602,1,1,val
000169,169,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.7897,25.0,5.043,0.1562,1.913,1.8328,3.1346,0.5417,0.4187,0.0,1.2681,2.0067,0.0327,0.641,0.4421,10,4.5199,3.0963,0.6436,0.4736,0.0,1,1,0.377,0.4631,1,1,val
000170,170,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.7668,25.0,5.6715,0.2083,1.9183,1.8565,3.142,0.5521,0.4481,0.0,1.9726,4.0862,0.0316,0.6405,0.4706,10,4.4717,3.0613,0.6459,0.4736,0.0,1,1,0.3955,0.4686,1,1,val
000171,171,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,3,0,0,3,0,4.7426,25.0,4.9942,0.1562,1.8958,1.8626,3.146,0.5625,0.4118,0.0,1.2681,2.0067,0.0415,0.6403,0.436,10,4.4452,3.0613,0.6459,0.4736,0.0,1,1,0.4057,0.4717,1,1,val
000172,172,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.7185,25.0,5.6223,0.2083,1.8927,1.8631,3.152,0.5625,0.4481,0.0,1.9726,4.0862,0.0445,0.6399,0.468,10,4.3998,3.0582,0.6461,0.4736,0.0,1,1,0.4232,0.4769,1,1,val
000173,173,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.6941,25.0,5.5973,0.2083,1.887,1.8439,3.1421,0.5625,0.4479,0.0,1.9726,4.0862,0.0532,0.6405,0.4684,10,4.3531,3.0582,0.6461,0.4739,0.0,1,1,0.4411,0.4823,1,1,val
000174,174,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.6709,25.0,5.5731,0.2083,1.9073,1.7371,3.1103,0.5521,0.444,0.0,1.9726,4.0862,0.0495,0.6426,0.4711,10,4.3044,3.0582,0.6461,0.4739,0.0,1,1,0.4598,0.488,1,1,val
000175,175,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.6429,25.0,5.5443,0.2083,1.8802,1.7669,3.1091,0.5521,0.4427,0.0,1.9726,4.0862,0.0541,0.6427,0.4709,10,4.2572,3.0582,0.6461,0.4739,0.0,1,1,0.478,0.4934,1,1,val
000176,176,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.6179,25.0,5.5189,0.2083,1.8745,1.7944,3.1129,0.5625,0.442,0.0,1.9726,4.0862,0.0648,0.6425,0.4685,10,4.2328,3.0582,0.6461,0.4739,0.0,1,1,0.4874,0.4962,1,1,val
000177,177,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.5944,25.0,5.4947,0.2083,1.875,1.7928,3.0963,0.5417,0.4429,0.0,1.9726,4.0862,0.063,0.6436,0.4736,10,4.1849,3.0582,0.6461,0.4739,0.0,1,1,0.5058,0.5017,1,1,val
000178,178,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.5449,25.0,5.444,0.2083,1.8651,1.7278,3.1082,0.5417,0.4366,0.0,1.9726,4.0862,0.128,0.6428,0.4718,10,4.1377,3.0582,0.6461,0.4739,0.0,1,1,0.524,0.5072,1,1,val
000179,179,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.5199,25.0,5.4184,0.2083,1.9005,1.743,3.0967,0.5625,0.426,0.0,1.9726,4.0862,0.0698,0.6436,0.466,10,4.1158,3.0582,0.6461,0.4739,0.0,1,1,0.5324,0.5097,1,1,val
000180,180,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.4717,25.0,5.3688,0.2083,1.8911,1.7433,3.0613,0.5417,0.4269,0.0,1.9726,4.0862,0.1384,0.6459,0.4719,10,4.0686,3.0366,0.6461,0.4739,0.0,1,1,0.5505,0.5219,1,1,val
000181,181,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.4452,25.0,5.3415,0.2083,1.8964,1.7364,3.0623,0.5625,0.4214,0.0,1.9726,4.0862,0.0757,0.6458,0.4666,10,4.0475,3.0366,0.6461,0.4739,0.0,1,1,0.5587,0.5243,1,1,val
000182,182,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.3998,25.0,5.2957,0.2083,1.8906,1.691,3.0582,0.5312,0.4195,0.0,1.9726,4.0862,0.1679,0.6461,0.4726,10,4.0037,3.0366,0.646,0.4739,0.0,1,1,0.5755,0.5293,1,1,val
000183,183,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.3531,25.0,5.2482,0.2083,1.9167,1.6999,3.0594,0.5208,0.4156,0.0,1.9726,4.0862,0.1697,0.646,0.4739,10,3.9598,3.0366,0.6447,0.4658,0.0,1,1,0.5924,0.5344,1,1,val
000184,184,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.3044,25.0,5.1995,0.2083,1.8859,1.7316,3.0794,0.5521,0.411,0.0,1.9726,4.0862,0.1835,0.6447,0.4658,10,3.9414,3.0366,0.4976,0.4606,0.0,1,1,0.5995,0.5365,1,1,val
000185,185,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.2572,25.0,5.1524,0.2083,1.8807,1.7487,3.0783,0.5625,0.4137,0.0,1.9726,4.0862,0.1857,0.4948,0.4419,10,3.8998,3.0366,0.4976,0.4606,0.0,1,1,0.6155,0.5413,1,1,val
000186,186,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.2328,25.0,5.1275,0.2083,1.8636,1.7501,3.0679,0.5521,0.4234,0.0,1.9726,4.0862,0.0901,0.4955,0.4463,10,3.8566,3.0366,0.4976,0.4606,0.0,1,1,0.6321,0.5463,1,1,val
000187,187,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.1849,25.0,5.0801,0.2083,1.8456,1.7302,3.0791,0.5625,0.4488,0.0,1.9726,4.0862,0.1862,0.4947,0.4488,10,3.8334,3.0366,0.4976,0.4606,0.0,1,1,0.641,0.549,1,1,val
000188,188,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.1377,25.0,5.0332,0.2083,1.8418,1.7391,3.067,0.5625,0.4747,0.0,1.9726,4.0862,0.1814,0.4955,0.4545,10,3.7897,3.0129,0.4976,0.4606,0.0,1,1,0.6578,0.5659,1,1,val
000189,189,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.1158,25.0,5.0116,0.2083,1.8469,1.7418,3.0752,0.5625,0.4804,0.0,1.9726,4.0862,0.092,0.495,0.4553,10,3.7633,2.9564,0.4976,0.4606,0.0,1,1,0.668,0.5972,1,1,val
000190,190,warehouse_main,warehouse_main_chunk_0003,warehouse_aisle,4,0,0,3,1,4.0686,25.0,4.9655,0.2083,1.8217,1.6765,3.0366,0.5938,0.4999,0.0,1.9726,4.0862,0.1747,0.4976,0.4546,9,3.7633,2.9564,0.4959,0.4606,0.0,1,1,0.668,0.5972,1,1,val
000200,200,warehouse_main,warehouse_main_chunk_0004,warehouse_aisle,3,0,0,3,0,3.717,25.0,3.9718,0.1562,1.9328,1.4561,2.8466,0.6146,0.5457,0.0,1.2681,2.0067,0.0,0.3602,0.4204,10,3.3765,2.6159,0.3674,0.4318,0.0,1,1,0.8167,0.7067,2,1,val
000201,201,warehouse_main,warehouse_main_chunk_0004,warehouse_aisle,3,0,0,3,0,3.6727,25.0,3.9312,0.1562,1.9649,1.531,2.8016,0.5938,0.5541,0.0,1.2681,2.0067,0.1688,0.3632,0.4282,10,3.339,2.6159,0.3674,0.4484,0.0,1,1,0.8312,0.7276,2,1,val
000202,202,warehouse_main,warehouse_main_chunk_0004,warehouse_aisle,3,0,0,3,0,3.6501,25.0,3.9111,0.1562,1.9612,1.3508,2.7389,0.5938,0.5585,0.0,1.2681,2.0067,0.086,0.3674,0.4318,10,3.3023,2.6159,0.2256,0.4499,0.0,1,1,0.8453,0.6152,1,1,val
000203,203,warehouse_main,warehouse_main_chunk_0004,warehouse_aisle,3,0,0,3,0,3.6046,25.0,3.871,0.1562,1.942,1.2723,2.8697,0.6042,0.5676,0.0,1.2681,2.0067,0.1735,0.2087,0.4033,10,3.2846,2.6159,0.2256,0.4499,0.0,1,1,0.8521,0.6172,1,1,val
